pnu,jiga
1114014400101970004,1060000
1114014400101980004,1815000
1114014400101990004,3432000
1114014400102010004,3800000
1114014400102080004,3601000
1114014400200060004,1060000
1114014400200070004,1772000
1114016200102950004,1511000
1114016200102960004,3260000
1114016200102970004,1841000
1114016200103080004,4034000
1114016200103210004,4070000
1114016200103220004,3909000
1114016200103300004,4290000
1114016200103320004,4200000
1114016200103330004,1247000
1114016200103340004,1006000
1114016200103350004,4200000
1114016200103430004,1247000
1114016200103440004,3050000
1114016200103500004,2154000
1114016200103550004,5386000
1114016200103570004,1725000
1114016200103610004,8704000
1114016200103630004,5936000
1114016200103660004,6900000
1114016200103670004,8967000
1114016200103720004,2791000
1114016200103730004,9108000
1114016200103750004,5418000
1114016200103770004,4280000
1114016200103810004,6770000
1114016200103870004,3233000
1114016200103880004,3143000
1114016200104000004,3857000
1114016200104010004,3897000
1114016200104020004,3717000
1114016200104030004,1574000
1114016200104040004,4130000
1114016200104050004,3938000
1114016200104060004,5560000
1114016200104070004,4200000
1114016200104120004,4047000
1114016200104130004,4006000
1114016200104140004,3900000
1114016200104150004,4140000
1114016200104180004,4510000
1114016200104190004,4690000
1114016200104200004,4500000
1114016200104210004,8430000
1114016200104220004,8851000
1114016200104230004,4695000
1114016200104240004,4840000
1114016200104260004,6890000
1114016200104300004,5040000
1114016200104310004,5040000
1114016200104320004,4998000
1114016200108210004,4508000
1114016200108220004,2730000
1114016200108230004,1707000
1114016200108240004,2675000
1114016200108250004,2730000
1114016200108260004,2600000
1114016200108280004,2860000
1114016200108290004,2717000
1114016200108300004,2662000
1114016200108420004,2539000
1114016200108440004,1818000
1117013000100040004,8986000
1117013000100060004,6854000
1117013000100600004,23820000
1117013000101010004,9823000
1117013000101030004,9520000
1117013000101040004,10400000
1117013000101050004,9331000
1117013000101060004,9331000
1117013000101080004,9331000
1117013000101110004,10710000
1117013000101120004,12930000
1117013000101160004,6083000
1117013000101180004,6752000
1117013000101190004,28990000
1117013000101200004,4992000
1117013000101220004,4383000
1117013000101230004,12060000
1117013000101240004,24500000
1117013000101280004,13670000
1117013000101330004,9098000
1117013000101350004,9640000
1117013000101540004,5538000
1117013000101550004,1884000
1117013000101590004,1716000
1117013000101620004,5424000
1117013000101640004,4970000
1117013000101660004,4970000
1117013000101710004,5291000
1117013000101830004,16510000
1117013000101840004,16510000
1117013000101910004,1884000
1117013000101970004,4346000
1117013000101980004,4213000
1117013000101990004,1287000
1117013000102000004,5418000
1117013000102020004,5001000
1117013000102050004,5366000
1117013000102060004,5090000
1117013000102070004,1679000
1117013000102080004,4933000
1117013000102090004,4549000
1117013000102110004,4225000
1117013000102130004,1597000
1117013000102140004,5756000
1117013000102150004,4077000
1117013000102160004,4134000
1117013000102220004,4078000
1117013000102250004,5241000
1117013000102260004,1452000
1117013000102270004,5253000
1117013000102280004,4962000
1117013000102310004,3811000
1117013000102320004,6019000
1117013000102330004,6019000
1117013000102340004,10900000
1117013000102390004,8441000
1117013000102430004,4382000
1117013000102530004,4717000
1117013000102550004,6020000
1117013000102570004,5450000
1117013000102610004,457800
1117013000102620004,5229000
1117013100100600004,5400000
1117013100100660004,9654000
1117013100106570004,6950000
1117013100106700004,4408000
1117013100106820004,18680000
1117013100106830004,6305000
1117013100106840004,6974000
1117013100106990004,6589000
1117013100107040004,3696000
1117013100107050004,1881000
1117013100107060004,2204000
1117013100107100004,6593000
1117013100107120004,4760000
1117013100107130004,1722000
1117013100107190004,3630000
1117013100107200004,6593000
1117013100107220004,1881000
1117013100107230004,5220000
1117013100107240004,2432000
1117013100107250004,1881000
1117013100107270004,4907000
1117013100107290004,5328000
1117013100107300004,1881000
1117013100107360004,9469000
1117013100107370004,25000000
1117013100107380004,9220000
1117013100107390004,23020000
1117013100107400004,10690000
1117013100107410004,11020000
1117013100107420004,11020000
1114013300100850005,3861000
1114013600100220005,4464000
1114013600100250005,4985000
1114013600100310005,5200000
1114013800100170005,8134000
1114013800100180005,4890000
1114013800100190005,7461000
1114013800100200005,8813000
1114013800100220005,6680000
1114013800100240005,2910000
1114013800100280005,4722000
1114013800100290005,1574000
1114013800100370005,5089000
1114013800100700005,6960000
1114013800100710005,7241000
1114013800100720005,8541000
1114013800100810005,9013000
1114013800100850005,2154000
1114013800101010005,6725000
1114013800101030005,1171000
1114013800101050005,5350000
1114013800101060005,6693000
1114013800101100005,1765000
1114013800101160005,5400000
1114013800101190005,6840000
1114013800101200005,5420000
1114013800101220005,1296000
1114013800101240005,5420000
1114013800101280005,3812000
1114013800101310005,1197000
1114013800101340005,1197000
1114013900100010005,8703000
1114013900100100005,3885000
1114013900100160005,5005000
1114013900100170005,9231000
1114013900100180005,4689000
1114013900100190005,8480000
1114013900100200005,1646000
1114013900100270005,3010000
1114013900100320005,2583000
1114013900100420005,7281000
1114013900100440005,5538000
1114013900100450005,2517000
1114013900100480005,3933000
1114013900100490005,4057000
1114013900100570005,2349000
1114013900100620005,6940000
1114013900100690005,3589000
1114013900100710005,1197000
1114013900100720005,4919000
1114014300100440005,3672000
1114014300100470005,1214000
1114014300100480005,4019000
1114014300100510005,3741000
1114014300100520005,5397000
1114014300100580005,7459000
1114014300100620005,4636000
1114014300100640005,5397000
1114014300101050005,5342000
1114014400100210005,1296000
1114014400100230005,3930000
1114014400100240005,3930000
1114014400100250005,6603000
1114014400100400005,3181000
1114014400100500005,4118000
1114014400101740005,5520000
1114014400101880005,9276000
1114014400101890005,9276000
1114014400101900005,4716000
1114014400101910005,6353000
1114014400101920005,2490000
1114014400101930005,4716000
1114014400101980005,1815000
1114014400102010005,3800000
1114014400102080005,3400000
1114014400200040005,1650000
1114014400200050005,3800000
1114014400200060005,1060000
1114014400200070005,1060000
1114016200102930005,5090000
1114016200103080005,3788000
1114016200103100005,4347000
1114016200103110005,3909000
1114016200103220005,3909000
1114016200103300005,4290000
1114016200103320005,4200000
1114016200103330005,9298000
1114016200103340005,3080000
1114016200103350005,4332000
1114016200103360005,8847000
1114016200103380005,5300000
1114016200103430005,1452000
1114016200103460005,3050000
1114016200103480005,7411000
1114016200103550005,1725000
1114016200103570005,5763000
1114016200103610005,3088000
1114016200103640005,5050000
1114016200103650005,4696000
1114016200103670005,2791000
1114016200103690005,4125000
1114016200103740005,3432000
1114016200103770005,4510000
1114016200103780005,1475000
1114016200103790005,5190000
1114016200103810005,6770000
1114016200103860005,4330000
1114016200103880005,4653000
1114016200103950005,4149000
1114016200103990005,4341000
1114016200104000005,3580000
1114016200104020005,4130000
1114016200104030005,4171000
1114016200104050005,4181000
1114016200104130005,4095000
1114016200104140005,3900000
1114016200104150005,1366000
1114016200104180005,4662000
1114016200104190005,4840000
1114016200104200005,4840000
1114016200104210005,8430000
1114016200104230005,4890000
1114016200104290005,3672000
1114016200104300005,4838000
1114016200104320005,4900000
1114016200108210005,3290000
1114016200108220005,2458000
1114016200108230005,2115000
1114016200108240005,2730000
1114016200108250005,3388000
1114016200108260005,2600000
1114016200108280005,2662000
1114016200108290005,2774000
1114016200108420005,1818000
1114016200108440005,6032000
1117013000100020005,8619000
1117013000100030005,8619000
1117013000100040005,1947000
1117013000100050005,8441000
1117013000100060005,1947000
1117013000101060005,9331000
1117013000101080005,9331000
1117013000101110005,10710000
1117013000101120005,12000000
1117013000101160005,11970000
1117013000101170005,29900000
1117013000101180005,6752000
1117013000101190005,28990000
1117013000101200005,7020000
1117013000101220005,1716000
1117013000101230005,12060000
1117013000101240005,28170000
1117013000101270005,28000000
1117013000101330005,10200000
1117013000101420005,7700000
1117013000101470005,7520000
1117013000101490005,4992000
1117013000101520005,5207000
1117013000101540005,4934000
1117013000101550005,1884000
1117013000101590005,1716000
1117013000101660005,4970000
1117013000101680005,8547000
1117013000101830005,16510000
1117013000101970005,4213000
1117013000101980005,4476000
1117013000102000005,5366000
1117013000102010005,5053000
1117013000102020005,1719000
1117013000102040005,5210000
1117013000102050005,1719000
1117013000102060005,4549000
1117013000102070005,5251000
1117013000102090005,4840000
1117013000102110005,4055000
1117013000102150005,3974000
1117013000102160005,3814000
1117013000102180005,999900
1117013000102220005,4620000
1117013000102250005,14300000
1117013000102270005,5099000
1117013000102280005,11100000
1117013000102290005,11100000
1117013000102300005,1597000
1117013000102310005,3930000
1117013000102320005,6019000
1117013000102330005,6019000
1117013000102430005,7140000
1117013000102450005,3820000
1117013000102540005,6389000
1117013000102580005,2544000
1117013000102590005,2976000
1117013000102600005,1105000
1117013000102610005,5122000
1117013000102620005,5229000
1117013000200010005,342300
1117013100100710005,5544000
1117013100106570005,6734000
1117013100106820005,11000000
1117013100106830005,7479000
1117013100106860005,5783000
1117013100106930005,5600000
1117013100106960005,5824000
1117013100107030005,5577000
1117013100107100005,3630000
1117013100107120005,5220000
1117013100107170005,6593000
1117013100107180005,3630000
1117013100107190005,3630000
1117013100107220005,1838000
1117013100107230005,5703000
1117013100107240005,6780000
1117013100107250005,1881000
1117013100107290005,5328000
1117013100107300005,1881000
1117013100107360005,9460000
1117013100107370005,11530000
1117013100107390005,22800000
1117013100107400005,9388000
1117013100107410005,11020000
1117013100107420005,11020000
1117013100107430005,8996000
1114013300100790006,3286000
1114013300100850006,3861000
1114013600100210006,1488000
